Source,Destination
117791391761541223690,108056398297424061653
112662956693744460184,106784868338928174619
100333543044473222310,106533248943352121512
100856215453651990855,106450719398380308721
100333543044473222310,103145081878594422544
115516333681138986628,103233967921245494760
105246828264278441318,101350483659542128390
115623252983295760522,109817727257275224234
107318169263608653171,109667384864782087641
112960790583164686894,111860497034317566483
106808688302434879780,109412257237874861202
109923941665874520762,113364856660738963998
110542479265736697332,104557885419342982371
106862156479660675047,112063946124358686266
102915801446798382700,113710395888978478005
115221898088173734174,107833107845497630206
104602860284118862026,107457872022788991018
117527718645259277548,112353210404102902472
115541776543203333211,106950551569609292145
109306827362311084040,117908036374671367769
116366087532591682557,113686253941057080055
116229548584533052328,104167949686819312626
104365935597993255186,103233967921245494760
108736646334864181044,100042589426158562339
106862156479660675047,107808632970543448071
104743018975943257212,116334142134816078699
104428814384443083380,105593270217665985575
106612198252274444886,118391804356750520463
100300281975626912157,111310990991240556038
111142884289817620371,104450760987525660219
103038240279620690934,100523784851251213675
101448421982595335481,115924359456918546658
112662956693744460184,109443407918560334714
111435079858164240138,110887657254002199157
114122960748905067938,103861741370066605527
115623252983295760522,100209651993563042175
105539218412370809944,117296255407633884056
101222579319909953067,110877363259509543172
103859341877402500482,109412257237874861202
106944536119733342041,103135469583952620852
109699802280969182272,109438366464947946049
103912470393680459414,104441415299714065572
117259934788907243749,113116318008017777871
104458801156000551882,105910977869522122580
108443027359212340995,117259934788907243749
112960790583164686894,107156755577155979497
103103834116993607848,104508507682767510004
105126600602218044918,114469254206078607532
101383747265071086862,102766762874150493364
113764089012565237302,102737439755908612874
107612997855711957528,111698080133801028608
116113014152499702246,101111725148957537937
108056398297424061653,105076678694475690385
101682840338947184385,112594943080800558027
102648148748642147788,105237212888595777019
100490938532400683276,108082478497335384404
116513405135290689474,116334142134816078699
108343902805808619968,104896478495888175813
102397052073935758476,105226553876340461108
114928937512638769810,105228342880444036996
111480413428119678209,102409541521880756024
110347380425323822802,115080511474130363904
112555506420381923902,109789939743085010576
108869749635348559485,109080723668547114837
114987957963756854287,106950551569609292145
112707199408484711520,110193533410016731852
112555506420381923902,111444153923263605114
107055831699570675932,115695578304416858659
118053787345192709725,102556961352393259945
100075370731033242197,115710735637044108808
110792617224152644180,113261832667487932178
101174951617223562800,113612142759476883204
111159036121102171686,109817727257275224234
100238778462210489846,114236604403554541461
103006433735164333713,102604554618567108175
105134077748622298216,115018960949282516687
102665200552377966664,106086309847039327812
113261832667487932178,109789939743085010576
100940716892313727285,116040565882702717981
112707199408484711520,104075949870616365732
106612198252274444886,100673001273604863893
109268929184492148787,115942465808917099258
116407635616074189669,114334979365075139609
107300439022352685764,108159551615224338529
114857801937726299428,114604853277237932770
111035851894814840076,114413456257455506493
117791391761541223690,112276589013569458330
100763770877733610336,107988469357342173268
115623252983295760522,108869749635348559485
111654284395316165338,107117483540235115863
107527001343993112621,104298156070730115178
110272002170841143606,116805285176805120365
115530776534617554663,111164095920889813531
111480413428119678209,104148718751978471723
107375322906605680039,106204349636430606809
116979744203859215898,115710735637044108808
111711145986835145800,105803618710924334481
115710735637044108808,100275307499530023476
113929616350498302317,101475898311559705983
113180815516125966443,106517092226488584705
113764089012565237302,115958937168985975805
105226553876340461108,107033731246200681024
108189587050871927619,113751353481962008916
111983095812878629768,104577357381178665210
116407635616074189669,101547242940587948399
102204551868146455501,114197728097920268135
111121994667003605939,107736282424750070684
107318169263608653171,103171849011748425097
101035196437264488455,102604554618567108175
114247122654933033701,109454355652530787954
109201681846030076792,113364856660738963998
104508507682767510004,103618543375127073102
107760322959931160638,104263215209933653538
105015334290243649083,100971047062670393045
101283929962950159921,103493459351957813291
103721531088765428547,107583881769758392932
100221555167886931877,101571483150813305324
107590093667978669374,110933278795835298751
107161758471284783023,109667384864782087641
108515337642482876128,107404242080797040590
117297867503542100495,105421360534824524100
116766352265080910418,109262645871414658806
111091089527727420853,105246828264278441318
111162301399626566385,109371868348454784979
113554941842237111460,114618043230336563405
111058843129764709244,101062235821996561929
111121994667003605939,111983095812878629768
116339430670263519533,115450369001355623660
111711145986835145800,114364966738487776347
115772174763814642163,105513412023818293063
107534991451098430533,116975073519439921514
107991035368810507771,116965236050828694670
103389452828130864950,118418436905562612953
112737087024763980113,112246941389479622430
103652441454188509895,106567570642614609073
104987932455782713675,106808688302434879780
104679138423679974698,108056398297424061653
115543483461158432761,111164617594851614734
109699802280969182272,112105164797306466706
111480413428119678209,110286587261352351537
109946174927229272395,114199219545463600767
112883523226102191623,107849922105700858631
104250970445890717876,105551989431666449555
107612997855711957528,115029103168794726630
111983095812878629768,101333593083741950617
101962829696981365403,103618543375127073102
117388252776312694644,103300363750121441954
111983095812878629768,104064546334481015008
109201681846030076792,103765013042311928518
100973338013746275174,107736282424750070684
114700236104341164111,117310042965407401917
101682840338947184385,103454297475480511679
111135306200683567183,103493459351957813291
114274687956791581923,112374836634096795698
117259934788907243749,113026104107031516488
115029103168794726630,102604554618567108175
103697821787469756035,107590607834908463472
113814416929914847526,110286587261352351537
113180815516125966443,109412257237874861202
105539218412370809944,106812353891907639293
109486203725207616885,101777016929613982157
104602860284118862026,117239835968550626698
101222579319909953067,114870652491954460386
101052845941647002594,113026104107031516488
101962829696981365403,106808688302434879780
108322543021146059132,103145081878594422544
108208513736292177751,106734796011714755852
112726038360301567381,113524745665911089922
108482500385131341255,112448795483591020843
104602860284118862026,108705174211639807508
103145081878594422544,108320953284407783437
113114462378360775452,115995639636688350464
107926385284408156819,106944536119733342041
100956828577544924912,106812353891907639293
111159671558660040486,111499908439497508351
105706178492556563330,101222125576635425546
114092052797730247075,111666959095947698908
103399926392582289066,105248484118148978714
116594199576805510790,105354532715798223299
113127486243987630038,108521647918490586671
102665200552377966664,101373193613128995135
113764089012565237302,111019334245925579392
110542479265736697332,102615863344410467759
105598331474460267998,106930366760781442169
109383523392433949793,107156755577155979497
104263215209933653538,111910200485959385328
111159671558660040486,113768306902375393490
107318169263608653171,103907806627406122152
102547044539623029950,101650411383078099702
116634208853439812955,113593979594890738368
105237212888595777019,117388252776312694644
118299777136505117634,106955057806718560042
110379434263550065795,111923578555541250439
106930366760781442169,108855865811376080819
109486203725207616885,115459243651688775505
109946174927229272395,107833107845497630206
104215081746139431649,118207880179234484610
114345903275605514915,104658400555923154675
116594199576805510790,113116318008017777871
114122960748905067938,112726038360301567381
104679138423679974698,100972316015469632630
103490014051577974992,100042589426158562339
110258899475477198037,107156755577155979497
117220917963904171499,104064546334481015008
109596373340495798827,109345865429707844168
102522934609785480475,106926403533589251639
111220150614792065275,103721531088765428547
109596373340495798827,107495401691428541405
107612997855711957528,109398421611492546729
107211094246725549672,117670425425169905243
102278810216935213271,114092052797730247075
113684228229434604484,106086121009771648314
113650768571943394508,113186623583029971455
109042059733882129664,116113014152499702246
101261243957067319422,100612175927429294541
107545326706908151271,106812353891907639293
109829103207295789295,112696040957795558674
117297867503542100495,113612142759476883204
101748070371523002333,114969675270324680172
102179898810351096347,111058843129764709244
109127587892186632525,106075758531242552855
114247122654933033701,106476414041949251325
108056398297424061653,115404182941170857382
115663349712547159066,101333593083741950617
107991035368810507771,106544349933037831956
115221898088173734174,115655034901162574758
105015334290243649083,113154773924849387260
113003110209055466285,117068310245969878270
117220917963904171499,113872202125493185615
105126600602218044918,112764701986732618903
105545643950342933917,111716948575577959969
108343902805808619968,102251598676125280554
110258899475477198037,107033731246200681024
103140137391526341351,114831291174925522786
118340792148219128230,112662956693744460184
107782428411922679571,102854311912714900388
104602860284118862026,100620732971603495982
103490014051577974992,106812353891907639293
106448042991774980147,100043057758270223301
107101180435512134121,114935879585996359700
108443027359212340995,104482086818095930400
105015334290243649083,107332232527606860180
103721531088765428547,112216705550566244316
105228342880444036996,110318982509514011806
111293145978179424990,114618043230336563405
110379434263550065795,106532709318061274779
104668334905772892105,102871123574468799566
110636639253275529090,112662293249952729394
111091089527727420853,106501936839371135482
105668631124768022675,117220229319287930142
111711145986835145800,106784868338928174619
112424773829882275048,112737087024763980113
107625557514813177939,103145081878594422544
101052845941647002594,115772174763814642163
107833107845497630206,106912596786226524817
113340344488226387361,103454297475480511679
105545643950342933917,106682831104422461380
114839638425953508537,110877363259509543172
109877035555455451821,101692096009250888838
109923941665874520762,105923173045049725307
100612175927429294541,115200251016762857369
107156755577155979497,103616688306533110915
103912470393680459414,117220917963904171499
115360979797396777969,112063946124358686266
116407635616074189669,104424338679069151673
105539218412370809944,102665200552377966664
116634208853439812955,117630946657875928602
113340344488226387361,108271734388645113229
105857903906473238896,102556961352393259945
104602860284118862026,106100296973968329853
102829356913057400397,109980414289125676367
113593979594890738368,106612198252274444886
109486203725207616885,111162301399626566385
104987932455782713675,102476152658204495450
111162301399626566385,117115495439924792722
115243459806091371553,102871123574468799566
111293145978179424990,100275307499530023476
112960790583164686894,107236664740300085612
112658509879375652305,113026104107031516488
113684228229434604484,112662293249952729394
114089069528015035598,101111725148957537937
111677335179568356696,115017840964219023171
105146290850515029724,112737087024763980113
107625557514813177939,107583881769758392932
113650768571943394508,113686253941057080055
111711145986835145800,100493440776527702800
107182023412675026262,101547242940587948399
100973338013746275174,113649228054857237498
115622466243011136115,113210431006401244170
117270655453846612117,109980414289125676367
113261832667487932178,114700236104341164111
111164617594851614734,108176814619778619437
101692096009250888838,105803618710924334481
111121994667003605939,113384490254116477731
108066571890832937802,117310042965407401917
100333543044473222310,111716948575577959969
104064546334481015008,114199219545463600767
105312096129013929007,110260043240685719403
107926385284408156819,102315706662673946809
104482598692938707138,105051985738280261832
111860497034317566483,115710735637044108808
103795921262630398720,112425531150945810444
102038831382717835405,103103834116993607848
107782428411922679571,105086795356637922650
113261832667487932178,103389452828130864950
100141781431561572345,110318982509514011806
103907806627406122152,103716847685048716973
108515337642482876128,103493459351957813291
113859540036726448291,113464569897311842405
114364966738487776347,105000875740568674706
100327603635717936220,111121994667003605939
112330426094287690538,116594199576805510790
105328255196448500543,107033731246200681024
101650411383078099702,114364966738487776347
107833107845497630206,103140137391526341351
108869749635348559485,111649579223579960688
111677335179568356696,101346228744192401422
108066571890832937802,111666959095947698908
103912470393680459414,108056398297424061653
115710735637044108808,107159481602229362655
113202456305358222294,104508507682767510004
103020757351652425388,108202274299391625681
104687831543694050353,113146799877690470424
113581596275616200424,102607879302800614538
106558284273162270526,117388252776312694644
102829356913057400397,109443407918560334714
104794733870058284465,104560124403688998123
106944536119733342041,114082129627545059603
114742546997782116347,101817213052779787512
111058843129764709244,112671613807103204042
100620732971603495982,106075758531242552855
110776101657735290617,107177203146640599248
116947906726568301788,110318982509514011806
104577357381178665210,103389452828130864950
100856215453651990855,112527318327313368964
109946174927229272395,107558061013247958406
112450551749208408589,102315706662673946809
117220917963904171499,112662956693744460184
106792630639449031994,107968787521028284191
113127486243987630038,114469254206078607532
112105164797306466706,113612142759476883204
115541776543203333211,106682831104422461380
112707199408484711520,108176814619778619437
109877035555455451821,108056398297424061653
116805285176805120365,113089996646628106127
114853458007065354930,103493459351957813291
112707199408484711520,105847419267701979492
115702306533209355625,106318111152683661692
104679138423679974698,110776101657735290617
115710735637044108808,109446005446985447768
105650167745347450637,117392900508968244495
115710735637044108808,117144151300189136236
111293145978179424990,100518419853963396365
108079904701697074842,113064201123974964733
100124389520659251191,107026299993226528916
114466969251209334825,113768306902375393490
116805285176805120365,102150693225130002912
105146290850515029724,102904128915733925934
115478779964227301239,101629211371073711149
118230138066120295920,108346637271615594833
112333933532796782076,104215081746139431649
111091089527727420853,102285954355508747800
116513405135290689474,109923941665874520762
114247122654933033701,101333593083741950617
103795921262630398720,106812353891907639293
114987957963756854287,110214100657406833523
107807734026366524531,111058843129764709244
104359626267906791594,112063946124358686266
100377940347053808663,111246222621577046613
116513405135290689474,100956828577544924912
104397059726359189186,100333543044473222310
102204551868146455501,110286587261352351537
102204551868146455501,108802007785063759788
113514115429569600130,117296255407633884056
107101180435512134121,112737087024763980113
113130804065852101231,109895887909967698705
114089069528015035598,104484219049883711215
100043057758270223301,107727150903234299458
102915801446798382700,113144541265223594115
100974258168375166691,109351399938437494273
107182023412675026262,101035196437264488455
103341723446617438320,106534161494207401604
107545326706908151271,102128138296891622543
116229548584533052328,108176814619778619437
107151624355255036787,115017840964219023171
105668631124768022675,118184936255132270234
116570889542655364711,112710501221399450850
101061366161237199657,113201971663885139375
108271072818821907893,115623252983295760522
118189579474565903298,114204703228150089266
108736646334864181044,116807883656585676940
115663349712547159066,109080723668547114837
107732802446301744236,115490868856377625184
107545326706908151271,114031343427075940404
111091089527727420853,112707199408484711520
114700236104341164111,106198127150293840110
116513405135290689474,108094760132961329912
111711145986835145800,102533732658641069172
117286003363424561697,113872202125493185615
108322543021146059132,115623252983295760522
111121994667003605939,101682840338947184385
102815391713140794570,106384851351514110088
101283929962950159921,116961301915403381264
108066571890832937802,106979372492552141708
117377434815709898403,115360979797396777969
116420525701620762245,102600774742322762226
114301140286672625486,115459243651688775505
111965319170155055546,102150693225130002912
114122960748905067938,109610954243983229925
111435079858164240138,112764701986732618903
109877035555455451821,114850559479625069262
109454408494598337213,112246941389479622430
114287391248383368206,113801236315350503728
112960790583164686894,113180815516125966443
104250970445890717876,105076678694475690385
102607879302800614538,111121336912406932897
103859361322229323981,114930558215776389910
101650411383078099702,116805285176805120365
116334142134816078699,112395984886882740302
115772174763814642163,106414070518123325797
103721531088765428547,102179898810351096347
108736646334864181044,117296255407633884056
118340792148219128230,112799586715644830245
109446005446985447768,113495817446278394874
112898043205527989577,118292708268361843293
113554941842237111460,117297867503542100495
104364058018116761460,109140277806644720261
110636639253275529090,113495817446278394874
113550515771257787396,101441913939865423456
108736646334864181044,111035851894814840076
113550515771257787396,102669925369002527521
110258899475477198037,112545002951047546462
102904072906435195211,112875351967017263037
114287391248383368206,101235095970404720691
100168203957604618031,110351160992477343545
106930366760781442169,105540241924141497089
113514115429569600130,113186623583029971455
100073645661563176484,113882113745075873153
104896478495888175813,107727150903234299458
114987957963756854287,100269980559891536109
109596373340495798827,101265890424846702444
105539218412370809944,107358865307002159479
112188647432305746617,117144151300189136236
113684228229434604484,112451486399280374785
109877035555455451821,117220229319287930142
111121994667003605939,106450719398380308721
115710735637044108808,103541694080221120019
104064546334481015008,115514397255079403751
110776101657735290617,112216705550566244316
112353571951662353120,103111382143198287157
112696040957795558674,110318982509514011806
118292708268361843293,111169963967137030210
112960790583164686894,102315706662673946809
105328255196448500543,113331808607528811927
110258899475477198037,100075370731033242197
107959790171356428064,102315706662673946809
105421360534824524100,100512649718649402368
106992071744711893668,102204551868146455501
104644540170824315841,104273533877175622849
109306827362311084040,118230138066120295920
117791391761541223690,102315706662673946809
103461291458554701630,102974204038528910074
116909590449750618084,114592751246503219483
118340792148219128230,111058843129764709244
101283929962950159921,105237212888595777019
101701576124647463619,111164095920889813531
102255986016613110352,103145081878594422544
115106448444522478339,100070927167992422053
101261243957067319422,116374117927631468606
101052845941647002594,105545643950342933917
111035851894814840076,111649579223579960688
106944536119733342041,116302527527023675412
101748070371523002333,108322543021146059132
107527001343993112621,107538503004482952974
118299777136505117634,118170059441102440825
112330426094287690538,103861741370066605527
113514115429569600130,111159671558660040486
108079904701697074842,113180815516125966443
108515337642482876128,115947571425501492839
116737306836663798171,101567686389173421706
111775909611846609731,102216887206636463918
108515337642482876128,104959258308193038287
112330426094287690538,104577357381178665210
115064258994656104138,115011336313236833671
107101180435512134121,109454408494598337213
115710735637044108808,112333933532796782076
107111579950257773726,100209651993563042175
107161758471284783023,101567686389173421706
100487948960127602987,105009504092403807731
105668631124768022675,108322543021146059132
111538009015644508967,112844561713780016118
101035196437264488455,112072934052683456906
111162301399626566385,111707038330878541542
100168203957604618031,113064201123974964733
102817283354809142195,111538009015644508967
108079904701697074842,105601162334563131771
112471565622970159141,111091089527727420853
111480413428119678209,109051167482734565875
103368812767070779872,108159551615224338529
114466969251209334825,111056444123779199997
108066571890832937802,110776101657735290617
115106448444522478339,101465854435804471513
114592751246503219483,111832530347449196055
110863422139789681191,117041088134317407989
108056398297424061653,112395984886882740302
105126600602218044918,113180815516125966443
114466969251209334825,106910495542306514033
110776101657735290617,105366745723396342244
107101180435512134121,117297867503542100495
117297867503542100495,109268929184492148787
103020757351652425388,107151624355255036787
108322543021146059132,104298156070730115178
117270655453846612117,114031343427075940404
118340792148219128230,106707821265981413302
116334142134816078699,102667586673440114166
110776101657735290617,118175515740251550869
115958937168985975805,105545643950342933917
117691391504351341685,104577357381178665210
102038831382717835405,111910200485959385328
117429013107995808644,112844561713780016118
117791391761541223690,112528361054207070701
100075370731033242197,113881433443048137993
107760322959931160638,101872015774361781592
112528361054207070701,108645589277926899961
112651821425677274147,105089049053826545003
103825681530404900115,115695578304416858659
103150328351925153314,100275307499530023476
114247122654933033701,111019334245925579392
107404242080797040590,106086121009771648314
102216887206636463918,101483533411566453214
117388252776312694644,105910977869522122580
101052845941647002594,113424222789153728067
108515337642482876128,118170059441102440825
111091089527727420853,107833107845497630206
103541694080221120019,110260043240685719403
109446005446985447768,101650411383078099702
100487948960127602987,103112149634414554669
106732823970096437921,114765095157367281222
100447532306249738876,110887657254002199157
107534991451098430533,100535338638690515335
100487948960127602987,107156755577155979497
100075370731033242197,107159481602229362655
105650167745347450637,110426576287213799804
107760322959931160638,109817727257275224234
108515337642482876128,101062235821996561929
112726038360301567381,115947571425501492839
112658509879375652305,100070927167992422053
112516563418445177081,104397059726359189186
109699802280969182272,101441913939865423456
107727150903234299458,116302527527023675412
104397059726359189186,116819601264686093434
107211094246725549672,107861942561128674596
103020757351652425388,109486203725207616885
113514115429569600130,104356883036782964619
110446538727989465968,110426576287213799804
102179898810351096347,109849052345512343653
107534991451098430533,101952359289544868450
117388252776312694644,107469895927414342167
115623252983295760522,105009504092403807731
103616688306533110915,102744972162477610699
107833107845497630206,100974258168375166691
100327603635717936220,104234578756982830104
105668631124768022675,106198127150293840110
109602109099036550366,107117483540235115863
111135306200683567183,103012564142649561853
106944536119733342041,112413860260589530492
109042059733882129664,117763327806165990792
101261243957067319422,103907806627406122152
111035851894814840076,110560093627011023241
117791391761541223690,102545157386069758709
108515337642482876128,113686253941057080055
106914186897370535526,115740425396974668440
117297867503542100495,101373193613128995135
105152503384268783597,113169079069604287033
108066571890832937802,109111953166204474545
113202456305358222294,108998673146368660257
100763770877733610336,101799324245089780949
111435079858164240138,113146799877690470424
100168203957604618031,115995639636688350464
102149364210050358793,113475277239647026452
112651821425677274147,101948839174240778386
111035851894814840076,114935879585996359700
109306827362311084040,102923147893327767382
110776101657735290617,105440794443460562007
109877035555455451821,103233967921245494760
117741745713138927677,114122960748905067938
113524745665911089922,114287391248383368206
104359626267906791594,118320665823821681206
105246828264278441318,115360471097759949621
113554941842237111460,104397059726359189186
114287391248383368206,116992221479414639679
105959481511766460998,113316148669723868015
103020757351652425388,112106208511864515140
105329929314379043455,108082478497335384404
107736282424750070684,118230138066120295920
110446538727989465968,106450719398380308721
107527001343993112621,113064201123974964733
108008623488351650065,107289961585411779306
108869749635348559485,114935879585996359700
110615203095633370838,102034052532213921839
116407635616074189669,103712172077289099783
104064546334481015008,115695578304416858659
115947571425501492839,116151548242653888082
101692096009250888838,102255986016613110352
111121994667003605939,102218502614021519543
101111725148957537937,100219691404074384850
105248484118148978714,102725109790365996602
100956828577544924912,101872015774361781592
115344454846169254013,105980749351398247533
105198837466762147542,104424338679069151673
114503806689722509896,100974258168375166691
108462037665756760359,114466969251209334825
110668479729372555286,116594199576805510790
106612198252274444886,102533732658641069172
113398482203091489376,118418436905562612953
114301140286672625486,115360979797396777969
106027609527831583580,100962871525684315897
100275307499530023476,115739378269261680935
101692096009250888838,110454253627715621789
103636424927191308211,106189723444098348646
100487948960127602987,105841645449323318101
115541776543203333211,108322543021146059132
104424338679069151673,109140277806644720261
110446538727989465968,104508507682767510004
111439704478822922350,110749379267845817082
113764089012565237302,113556266482860931616
102547044539623029950,101061366161237199657
107736282424750070684,115507658258745024139
107211094246725549672,116013911318003177996
100518419853963396365,111310990991240556038
104234578756982830104,102476152658204495450
102545157386069758709,109813896768294978296
100327603635717936220,110214100657406833523
103861741370066605527,100710846514306801296
100168203957604618031,112276589013569458330
117791391761541223690,109306827362311084040
113398482203091489376,113217924531763968801
102804246066505354064,106189723444098348646
100856215453651990855,109980414289125676367
103368812767070779872,117691391504351341685
103399926392582289066,114801877818306839095
103020757351652425388,104450760987525660219
104679138423679974698,112662293249952729394
113130804065852101231,109813896768294978296
107101180435512134121,113643425309682495997
111860497034317566483,104356883036782964619
107727150903234299458,105008830087888413540
117297867503542100495,112364132652438722780
101682840338947184385,105237212888595777019
104949873683911887021,107117483540235115863
108079904701697074842,108646644922255760914
114839638425953508537,115017840964219023171
105324761189549512199,104881963224863544027
100956828577544924912,112216705550566244316
109130886479781915270,102216887206636463918
108466870039650470305,115695578304416858659
103984595971776502972,103716847685048716973
116229548584533052328,107358865307002159479
105246828264278441318,114629508960670409934
111435079858164240138,100498911937242643071
103234640511806627598,107151624355255036787
112330426094287690538,109051167482734565875
109486203725207616885,112623527164721797936
107797841320768724118,104075949870616365732
100923216452194411003,103135469583952620852
108640673873589796416,109813896768294978296
109946174927229272395,113801236315350503728
110688474802292277786,103140137391526341351
116513405135290689474,117147861890251581645
117791391761541223690,109486203725207616885
100447532306249738876,116766352265080910418
116229548584533052328,116113014152499702246
106862156479660675047,113201971663885139375
110636639253275529090,109667384864782087641
108322543021146059132,103636424927191308211
107959790171356428064,108013686774011866690
115958937168985975805,108998673146368660257
101465854435804471513,108159551615224338529
117757565120070816446,115360471097759949621
102179898810351096347,112105164797306466706
116200892915573902040,109446005446985447768
103399926392582289066,107590607834908463472
107612997855711957528,104896478495888175813
100940716892313727285,106636280351174936240
102204551868146455501,117841284165024027243
100763770877733610336,115958937168985975805
111091089527727420853,106944536119733342041
107111579950257773726,100528843579371775272
111711145986835145800,113064201123974964733
104508507682767510004,108998673146368660257
107926385284408156819,116805285176805120365
107625557514813177939,109009314991990113794
103490014051577974992,114247122654933033701
117388252776312694644,113687916808174552540
112216705550566244316,116214152295449083654
111965319170155055546,106356964679457436995
107736282424750070684,114850559479625069262
112333933532796782076,111246222621577046613
106493827472880328627,100512649718649402368
101174951617223562800,110027801358289770465
105363480331625813313,111058843129764709244
107928962712073747513,106944536119733342041
112579116320573535497,117903011098040166012
103006433735164333713,102556961352393259945
115963821022986200770,103171849011748425097
109266052612007295479,117464410931711414271
113316148669723868015,108176814619778619437
105545643950342933917,113186623583029971455
103743296950120157401,109813896768294978296
116513405135290689474,102889559256621132781
100940716892313727285,101080716464512110535
108056398297424061653,108255750659110762991
108466870039650470305,116675628399793386012
110454253627715621789,103533326117556337218
115111902757485641613,113455290791279442483
103493459351957813291,115739378269261680935
109823866624096356922,110258899475477198037
109130886479781915270,117665613028757061169
112726038360301567381,111164095920889813531
107565646610688820163,112353571951662353120
100763770877733610336,113872202125493185615
108998673146368660257,114850559479625069262
107892094740226004193,118301727363923491343
100555383096414009506,112063946124358686266
104794733870058284465,114685727151899977785
114516047414042281846,111142884289817620371
108346637271615594833,107861942561128674596
114744510189908480227,107234826207633309420
109823866624096356922,101682840338947184385
111860497034317566483,107727150903234299458
102522934609785480475,101333593083741950617
112707199408484711520,116416314233992548280
114850559479625069262,113436306744042033632
115541776543203333211,102904072906435195211
111162301399626566385,102271937385988687810
108462037665756760359,103103834116993607848
104896478495888175813,117464410931711414271
106330246449513547886,106086309847039327812
113316148669723868015,108255750659110762991
113208141773268590339,107383157816966336384
104896478495888175813,102085185756507251350
116979744203859215898,110792617224152644180
116200892915573902040,110348137481819778312
106526452034734966566,101831002658760948914
109667985886759290804,106912596786226524817
112188647432305746617,100327603635717936220
106844831006865531623,109193674823031718540
115221898088173734174,106792630639449031994
103140137391526341351,117377434815709898403
117680872003014443769,118418436905562612953
113581596275616200424,112882310123511845775
114126308045090257233,107358098398038450654
101682840338947184385,105912973864602608032
103721531088765428547,105959481511766460998
108615254983735704342,117840649766034848455
111480413428119678209,113006028898915385825
105959481511766460998,103716847685048716973
117757565120070816446,105248484118148978714
107383157816966336384,102397052073935758476
107892094740226004193,114979831891112909762
107590093667978669374,104102743248207705784
108343902805808619968,109111953166204474545
103341723446617438320,110560093627011023241
111162301399626566385,114319511619253716713
113764089012565237302,107926385284408156819
114928937512638769810,107442487364792461242
100856215453651990855,109667384864782087641
116407635616074189669,106250907587375690171
112188647432305746617,100042589426158562339
105741303026472281088,114197728097920268135
112799586715644830245,114124708527697564422
105545643950342933917,103112149634414554669
112375731670409469973,107026299993226528916
115029103168794726630,104397059726359189186
110636639253275529090,112507602232162136334
112579116320573535497,100834378485895409468
110792617224152644180,101052845941647002594
103090889232468301451,107151624355255036787
114247122654933033701,112623527164721797936
103912470393680459414,103652441454188509895
101057616370673656059,111310990991240556038
107055831699570675932,112798516308771746920
111860497034317566483,105668631124768022675
103861741370066605527,114853458007065354930
112265135089213955243,103125970510649691204
106914186897370535526,113882113745075873153
117388252776312694644,100177665092199474358
111142884289817620371,113882113745075873153
118323006760401758037,117501857213226184953
105312096129013929007,111716948575577959969
103341723446617438320,111019334245925579392
108343902805808619968,107332232527606860180
100333543044473222310,110260043240685719403
108986482395975467331,114618043230336563405
118340792148219128230,108535506075040298355
106330246449513547886,110454253627715621789
115919664843599780912,107602882044753150398
114122960748905067938,107140884077582692033
105198837466762147542,113735310430199015092
103795921262630398720,101333593083741950617
116979744203859215898,115691607133254129876
116200892915573902040,103701222166655506995
107022061436866576067,103399926392582289066
117527718645259277548,104998691047937243499
106612198252274444886,116920279124049181358
111159036121102171686,104365935597993255186
100956828577544924912,117791391761541223690
107318169263608653171,103077752838273980682
115243459806091371553,105545643950342933917
110171339580648239267,102871123574468799566
107356917258074344209,105841645449323318101
111159671558660040486,103693408904411606512
114870652491954460386,104550678234629742078
111121994667003605939,101547242940587948399
103795921262630398720,113881433443048137993
113514115429569600130,105015334290243649083
114985346359714431656,108255750659110762991
116979744203859215898,112105164797306466706
103541694080221120019,102725109790365996602
113202456305358222294,101567686389173421706
107797841320768724118,105850770551722768952
105198837466762147542,111654284395316165338
110258899475477198037,105910977869522122580
107375322906605680039,106724181552911298818
112333933532796782076,106086309847039327812
109330684746468207713,106567570642614609073
103721531088765428547,108219993075584340257
118301801570268856235,106944536119733342041
108945615972564140630,115404182941170857382
111121994667003605939,103827994744677907585
110891307255905847602,112374836634096795698
104672614700283598130,102476152658204495450
112188647432305746617,109980414289125676367
102204551868146455501,112579116320573535497
110792617224152644180,101567686389173421706
116407635616074189669,117670425425169905243
109317282441167678380,108152786201218528136
106612198252274444886,110258899475477198037
103490014051577974992,116663982997041117781
108079904701697074842,106707821265981413302
117527718645259277548,106734796011714755852
101962829696981365403,105450804580077896136
107211094246725549672,112375731670409469973
113003110209055466285,101265890424846702444
107527001343993112621,112374836634096795698
103490014051577974992,106088764885830745677
100923216452194411003,101888861698655467345
105910977869522122580,100612175927429294541
103859361322229323981,116872576248355504859
103020757351652425388,102251598676125280554
113842444453130095060,109412257237874861202
100518419853963396365,111666959095947698908
115710735637044108808,117908036374671367769
112333933532796782076,102179898810351096347
104896478495888175813,103090889232468301451
107211094246725549672,117068310245969878270
110348137481819778312,107330528562005281406
105246828264278441318,102150693225130002912
110776101657735290617,105557068601771362265
106027609527831583580,112798516308771746920
103368812767070779872,111666959095947698908
102815391713140794570,117388252776312694644
117297867503542100495,104998691047937243499
102725109790365996602,115404182941170857382
111439704478822922350,113208141773268590339
109130886479781915270,109923941665874520762
106724181552911298818,114629508960670409934
116979744203859215898,104998691047937243499
113514115429569600130,106944536119733342041
101692096009250888838,102737705736968820678
114857801937726299428,100411393388776865339
104602860284118862026,104484219049883711215
100535338638690515335,108189587050871927619
110776101657735290617,101035116763922344248
